access_scope,allowed_for_bid,applicable_sections,applicable_volumes,approved_candidate,bid_volume,candidate_id,caption_policy,category_label,classification_confidence,content_sha256,decision,dedup_status,dedup_status_label,description,doc_owner,enterprise,evidence_bundle_id,evidence_type,evidence_type_label,fact_source_allowed_for_enterprise,formal_bid_ready,formal_caption,ingestion_action,ingestion_block_reason,ingestion_eligible,ingestion_readiness,manual_review_required,material_category,media_sha256,origin_source_domain,origin_type,product_families,quality_tier,quality_tier_after_review,quality_tier_label,ready_for_ingestion,record_type,requires_fact_cross_check_for_precise_values,review_status,review_status_after_review,review_status_label,reviewed_at,reviewed_target_library_label,reviewed_title,reviewer,sensitivity,sensitivity_label,source_authorization_basis,source_authorized,source_display_name,source_document_name,source_domain,source_file,source_page,source_section,tags,target_library,target_library_label,tenant_visibility,title,usage_restriction,validity_status,visible_field_violations
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0123,formal_material_caption,绿色低碳资料,0.9,94f33be3e1899ed94b2e5c206df57343762376b81c120427392ac0a2cb36152e,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,94f33be3e1899ed94b2e5c206df57343762376b81c120427392ac0a2cb36152e,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第011项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0124,formal_material_caption,绿色低碳资料,0.9,643dd28150bce48492e553b7b7c74a5ca735a020e2888eff059df2a8522aae9a,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,643dd28150bce48492e553b7b7c74a5ca735a020e2888eff059df2a8522aae9a,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第012项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0125,formal_material_caption,绿色低碳资料,0.9,337bb43a0e8919924f3adf2f163ef5ffaa6eee59dfb0e9d9a2fc9b2589b1ad77,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,337bb43a0e8919924f3adf2f163ef5ffaa6eee59dfb0e9d9a2fc9b2589b1ad77,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第013项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0126,formal_material_caption,绿色低碳资料,0.9,5d95cd885079ef019a18453a0b9ec16a74e7078e1f9a91153cf5ce177412df7a,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,5d95cd885079ef019a18453a0b9ec16a74e7078e1f9a91153cf5ce177412df7a,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第014项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0127,formal_material_caption,绿色低碳资料,0.9,ab3353880325d22b5429960ecce976790704e263e9dcaae174eda29fdca3a8b8,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,ab3353880325d22b5429960ecce976790704e263e9dcaae174eda29fdca3a8b8,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第015项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0128,formal_material_caption,绿色低碳资料,0.9,b2b9a951b94f1b3225135e52a2d8c223f6b73831b2c29cd6582dde1e4e2728fa,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,b2b9a951b94f1b3225135e52a2d8c223f6b73831b2c29cd6582dde1e4e2728fa,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第016项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0129,formal_material_caption,绿色低碳资料,0.9,5ea7609d266696f2645b111297a8a8dfc1c44070fdddbc8fdb01c011148ec128,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,5ea7609d266696f2645b111297a8a8dfc1c44070fdddbc8fdb01c011148ec128,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第017项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0130,formal_material_caption,绿色低碳资料,0.9,9f82795c7f45965df6390754dd848877022e96ad2efd54c8ec901a90eba09cbd,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,9f82795c7f45965df6390754dd848877022e96ad2efd54c8ec901a90eba09cbd,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第018项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0131,formal_material_caption,绿色低碳资料,0.9,9101c0589ed2af680f3f5802b58af437004e37393b29e2aebd195ccc2dbb1727,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,9101c0589ed2af680f3f5802b58af437004e37393b29e2aebd195ccc2dbb1727,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第019项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0132,formal_material_caption,绿色低碳资料,0.9,fde1f096c69e065fa4d3c87cc5d25a236f016387bb0dda50a3f649ad0c08120b,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,fde1f096c69e065fa4d3c87cc5d25a236f016387bb0dda50a3f649ad0c08120b,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第020项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0133,formal_material_caption,绿色低碳资料,0.9,1cd65e41fc3658da45dc05011e34a75da83ebb6b4052950aa03944d8790d1d52,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,1cd65e41fc3658da45dc05011e34a75da83ebb6b4052950aa03944d8790d1d52,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第021项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0134,formal_material_caption,绿色低碳资料,0.9,9ef0a72b549a609ff1f0558d023bde09f694b3c13e4921e9b8d4e17c8ed444a4,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,9ef0a72b549a609ff1f0558d023bde09f694b3c13e4921e9b8d4e17c8ed444a4,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第022项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0135,formal_material_caption,绿色低碳资料,0.9,effb6806b9ebdc8a5b5513850b40c367dd37d03cbde7661043049b8fc4e2586e,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,effb6806b9ebdc8a5b5513850b40c367dd37d03cbde7661043049b8fc4e2586e,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第023项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
taichang_tenant_internal,False,"[""专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告""]","[""技术标""]",False,technical,technical-media-0136,formal_material_caption,绿色低碳资料,0.9,ddc76de9a85a3849acdb1eb52e98e709b59b6567ac873daddf82fe35bd6d6437,系统自动接收为知识资料,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,green_low_carbon,绿色低碳资料,True,False,资料：泰昌绿色低碳资料,extract_word_media_as_knowledge_only,尚未通过P0-06人工批准,False,ready_for_extraction_and_validation,True,泰昌企业资料,ddc76de9a85a3849acdb1eb52e98e709b59b6567ac873daddf82fe35bd6d6437,mixed_historical_bid,tender_scoring_derived,[],review_only,knowledge_only,仅限人工复核,True,media,True,needs_customer_confirmation,policy_auto_accepted,需要客户确认,2026-07-13,产品库资料,泰昌现状环境影响评估报告知识资料第024项,系统分级策略,internal,企业内部资料,客户主动提供历史技术标/商务标用于系统整理与复用,True,泰昌技术补充文件,泰昌技术补充文件,enterprise_fact,assets/template_words/技术补充文件.docx,128,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.3.现状环境影响评估报告,"[""泰昌"", ""绿色低碳资料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,泰昌绿色低碳资料历史候选第128页,仅作泰昌内部知识资料；不得作为精确参数、有效证书或正式投标附件直接引用,needs_review,[]
