access_scope,applicable_sections,applicable_volumes,approved_candidate,bid_volume,candidate_id,caption_policy,category_label,classification_confidence,content_sha256,decision,dedup_confirmation,dedup_status,dedup_status_label,description,doc_owner,enterprise,evidence_bundle_id,evidence_type,evidence_type_label,fact_source_allowed_for_enterprise,formal_caption,formal_display_quality_verified,ingestion_action,ingestion_block_reason,ingestion_eligible,machine_recommendation,manual_review_required,material_category,media_sha256,origin_type,original_evidence_path,original_evidence_verified,product_boundary_verified,product_families,quality_tier,quality_tier_label,record_type,required_check,review_group_id,review_notes,review_status,review_status_label,reviewed_at,reviewed_target_library_label,reviewed_title,reviewer,sensitive_authorized,sensitivity,sensitivity_label,source_display_name,source_document_name,source_domain,source_file,source_page,source_section,tags,target_library,target_library_label,tenant_visibility,timeliness_verified,title,validity_status,visible_field_violations
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管""]","[""技术标""]",False,technical,technical-media-0337,suppressed_document_page_caption,企业证明材料,0.45,fbbf63e1896ae490603821cfac9a8050032d7403a930251a7862690b94a0000f,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,电缆保护管,fbbf63e1896ae490603821cfac9a8050032d7403a930251a7862690b94a0000f,uncertain,,否,不适用,"[""UPVC电缆保护管""]",review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G033,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第346页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,346,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标"", ""UPVC电缆保护管""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第346页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管""]","[""技术标""]",False,technical,technical-media-0338,suppressed_document_page_caption,企业证明材料,0.45,2470d45287c2372c00843633fa9039da1e49104849dd441fd84ea93a48dba43c,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,电缆保护管,2470d45287c2372c00843633fa9039da1e49104849dd441fd84ea93a48dba43c,uncertain,,否,不适用,"[""UPVC电缆保护管""]",review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G033,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第346页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,346,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标"", ""UPVC电缆保护管""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第346页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管""]","[""技术标""]",False,technical,technical-media-0339,suppressed_document_page_caption,企业证明材料,0.45,4e1e4fda940d2c100ee757403b5c7a4932cf5b132cf6ed19941d3f20dd862c8f,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,电缆保护管,4e1e4fda940d2c100ee757403b5c7a4932cf5b132cf6ed19941d3f20dd862c8f,uncertain,,否,不适用,"[""UPVC电缆保护管""]",review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G033,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第346页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,346,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.1.检测报告/12.1.4.硬聚氯乙烯塑料(UPVC)电力电缆导管,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标"", ""UPVC电缆保护管""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第346页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书""]","[""技术标""]",False,technical,technical-fact-0036,formal_material_caption,试验检测能力,0.9,fd9a8ba66bfcf9c2bcede49b4d1b20a56c515ca400808c74380e657e7682e5f9,,,possible_text_duplicate,文本疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,testing_capacity,试验检测能力,False,资料：泰昌试验检测能力,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,电缆保护管,,reference_layout_only,,否,否,"[""电缆保护管通用""]",review_only,仅限人工复核,fact_candidate,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G034,,needs_manual_review,需要人工复核,,产品库资料,泰昌试验检测能力历史候选第350页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,350,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书,"[""泰昌"", ""试验检测能力"", ""历史标书候选"", ""技术标"", ""电缆保护管通用""]",product_library,产品库资料,taichang_only,否,泰昌试验检测能力历史候选第350页,needs_current_asset_match,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书""]","[""技术标""]",False,technical,technical-fact-0037,formal_material_caption,试验检测能力,0.9,eb333477d9408624874248e3140b4f953d73f39ca8fedfef653af6e1e40ff817,,,possible_text_duplicate,文本疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,testing_capacity,试验检测能力,False,资料：泰昌试验检测能力,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,电缆保护管,,reference_layout_only,,否,否,"[""电缆保护管通用""]",review_only,仅限人工复核,fact_candidate,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G034,,needs_manual_review,需要人工复核,,产品库资料,泰昌试验检测能力历史候选第350页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,350,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书,"[""泰昌"", ""试验检测能力"", ""历史标书候选"", ""技术标"", ""电缆保护管通用""]",product_library,产品库资料,taichang_only,否,泰昌试验检测能力历史候选第350页,needs_current_asset_match,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书""]","[""技术标""]",False,technical,technical-fact-0039,formal_material_caption,试验检测能力,0.9,d1fbc41ef07be12f70886b605f4d841762f21746571f2f24b71ada6f9170ea9e,,,possible_text_duplicate,文本疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,testing_capacity,试验检测能力,False,资料：泰昌试验检测能力,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,电缆保护管,,reference_layout_only,,否,否,"[""电缆保护管通用""]",review_only,仅限人工复核,fact_candidate,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G034,,needs_manual_review,需要人工复核,,产品库资料,泰昌试验检测能力历史候选第350页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,350,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书,"[""泰昌"", ""试验检测能力"", ""历史标书候选"", ""技术标"", ""电缆保护管通用""]",product_library,产品库资料,taichang_only,否,泰昌试验检测能力历史候选第350页,needs_current_asset_match,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书""]","[""技术标""]",False,technical,technical-fact-0040,formal_material_caption,试验检测能力,0.9,b184468f76dd2b4590929e6bedfca739b150a2781c6021600719131bfc084213,,,possible_text_duplicate,文本疑似重复,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,testing_capacity,试验检测能力,False,资料：泰昌试验检测能力,否,blocked,尚未通过P0-06人工批准,False,优先核重,True,电缆保护管,,reference_layout_only,,否,否,"[""电缆保护管通用""]",review_only,仅限人工复核,fact_candidate,查看原件并确认是新资产、重复资产或同一证据的不同载体,P006-G034,,needs_manual_review,需要人工复核,,产品库资料,泰昌试验检测能力历史候选第350页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,350,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书,"[""泰昌"", ""试验检测能力"", ""历史标书候选"", ""技术标"", ""电缆保护管通用""]",product_library,产品库资料,taichang_only,否,泰昌试验检测能力历史候选第350页,needs_current_asset_match,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机""]","[""技术标""]",False,technical,technical-media-0340,suppressed_document_page_caption,企业证明材料,0.45,b6cb199c702c8a6068c991cc1b13ef31c919584363f7be00bdcb65164a390e36,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,泰昌企业资料,b6cb199c702c8a6068c991cc1b13ef31c919584363f7be00bdcb65164a390e36,uncertain,,否,不适用,[],review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G035,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第351页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,351,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第351页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机""]","[""技术标""]",False,technical,technical-media-0341,suppressed_document_page_caption,企业证明材料,0.45,14407c0ad971be5491be7980aa9a07d071ce47d6d03dada58d8c06ddf7ac30c4,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,泰昌企业资料,14407c0ad971be5491be7980aa9a07d071ce47d6d03dada58d8c06ddf7ac30c4,uncertain,,否,不适用,[],review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G035,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第351页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,351,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第351页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机""]","[""技术标""]",False,technical,technical-media-0342,suppressed_document_page_caption,企业证明材料,0.45,e8a82476a801544aa8d684a047150f3c965db50a7006e2654185b59a21b82e78,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,泰昌企业资料,e8a82476a801544aa8d684a047150f3c965db50a7006e2654185b59a21b82e78,uncertain,,否,不适用,[],review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G035,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第351页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,351,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.1.电子拉力试验机,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第351页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机""]","[""技术标""]",False,technical,technical-media-0343,formal_material_caption,试验检测能力,0.9,3d699586b7f7bfc33523329d77670e82c14928822388e78c2561b0e42d7291cf,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,testing_capacity,试验检测能力,False,资料：泰昌试验检测能力,否,blocked,尚未通过P0-06人工批准,False,核验最新校准证书,True,电缆保护管,3d699586b7f7bfc33523329d77670e82c14928822388e78c2561b0e42d7291cf,uncertain,,否,否,"[""电缆保护管通用""]",review_only,仅限人工复核,media,以可追溯的较新原始校准证书为准，不采用历史台账旧日期,P006-G036,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌试验检测能力历史候选第354页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,354,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机,"[""泰昌"", ""试验检测能力"", ""历史标书候选"", ""技术标"", ""电缆保护管通用""]",product_library,产品库资料,taichang_only,否,泰昌试验检测能力历史候选第354页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机""]","[""技术标""]",False,technical,technical-media-0344,formal_material_caption,试验检测能力,0.9,f76e96dbeb059fc8eb75b7a4109bac39a93eebdffe84e1cc18159aebb1a11c30,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,testing_capacity,试验检测能力,False,资料：泰昌试验检测能力,否,blocked,尚未通过P0-06人工批准,False,核验最新校准证书,True,电缆保护管,f76e96dbeb059fc8eb75b7a4109bac39a93eebdffe84e1cc18159aebb1a11c30,uncertain,,否,否,"[""电缆保护管通用""]",review_only,仅限人工复核,media,以可追溯的较新原始校准证书为准，不采用历史台账旧日期,P006-G036,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌试验检测能力历史候选第354页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,354,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机,"[""泰昌"", ""试验检测能力"", ""历史标书候选"", ""技术标"", ""电缆保护管通用""]",product_library,产品库资料,taichang_only,否,泰昌试验检测能力历史候选第354页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机""]","[""技术标""]",False,technical,technical-media-0345,formal_material_caption,试验检测能力,0.9,3ea49e085ca3d231fe8c4cd11a6124a325178ae1010b8e1a2fa766be875735ba,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,testing_capacity,试验检测能力,False,资料：泰昌试验检测能力,否,blocked,尚未通过P0-06人工批准,False,核验最新校准证书,True,电缆保护管,3ea49e085ca3d231fe8c4cd11a6124a325178ae1010b8e1a2fa766be875735ba,uncertain,,否,否,"[""电缆保护管通用""]",review_only,仅限人工复核,media,以可追溯的较新原始校准证书为准，不采用历史台账旧日期,P006-G036,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌试验检测能力历史候选第354页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,354,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.2.微机控制电子万能试验机,"[""泰昌"", ""试验检测能力"", ""历史标书候选"", ""技术标"", ""电缆保护管通用""]",product_library,产品库资料,taichang_only,否,泰昌试验检测能力历史候选第354页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪""]","[""技术标""]",False,technical,technical-media-0346,suppressed_document_page_caption,企业证明材料,0.45,830aad80148e63329ec71ef1b7851922d7595d327459d1ee266cf07b566fd462,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,泰昌企业资料,830aad80148e63329ec71ef1b7851922d7595d327459d1ee266cf07b566fd462,uncertain,,否,不适用,[],review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G037,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第357页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,357,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第357页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪""]","[""技术标""]",False,technical,technical-media-0347,suppressed_document_page_caption,企业证明材料,0.45,9a25d3c40542e865d5111fb2dc9e040b4419f75603456a8a2a1625e18ef3bcc1,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,泰昌企业资料,9a25d3c40542e865d5111fb2dc9e040b4419f75603456a8a2a1625e18ef3bcc1,uncertain,,否,不适用,[],review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G037,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第357页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,357,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第357页,needs_review,[]
taichang_tenant_internal,"[""专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪""]","[""技术标""]",False,technical,technical-media-0348,suppressed_document_page_caption,企业证明材料,0.45,354b76be815cf218dc31fd02acaa41b146bb2bf7c217cbfddee2127e278dcbfe,,,new,未发现重复，仍需审核,来源于泰昌技术补充文件，历史位置为“专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪”。当前仅用于泰昌资料人工复核，未获准进入正式标书。,河北泰昌电力器材科技有限公司,河北泰昌电力器材科技有限公司,,enterprise_evidence,企业证明材料,False,,否,blocked,尚未通过P0-06人工批准,False,核验原始证据,True,泰昌企业资料,354b76be815cf218dc31fd02acaa41b146bb2bf7c217cbfddee2127e278dcbfe,uncertain,,否,不适用,[],review_only,仅限人工复核,media,确认资料归属泰昌、内容真实、时效有效、中文展示合规且目标库正确,P006-G037,,needs_customer_confirmation,需要客户确认,,产品库资料,泰昌企业证明材料历史候选第357页,,不适用,internal,企业内部资料,泰昌技术补充文件,泰昌技术补充文件,mixed_historical_bid,assets/template_words/技术补充文件.docx,357,（二）专项投标文件/12.检测检验报告（包括型式试验报告、检测报告、鉴定报告、检定报告、校准证书或报告、检测试验报告等相关报告）/12.2.更新校准证书/12.2.3.熔体流动速率仪,"[""泰昌"", ""企业证明材料"", ""历史标书候选"", ""技术标""]",product_library,产品库资料,taichang_only,不适用,泰昌企业证明材料历史候选第357页,needs_review,[]
